Title,Slug,Score,Usage,Normalized_Usage,Average_Rating,Normalized_Rating,Bug_Count,Normalized_Bug_Count_Reverse_Scale,Consumption_Link
Responding to Post-Intrusion Ransomware with Cortex XSOAR,gsp952-post-intrustion-ransomware-response-using-cortex-xsoar,1.7856275698103445,276,0.001252569810344593,4.546875,0.909375,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP952&Created+Date=this+year+to+second
Automating Response to Phishing with Cortex XSOAR,gsp951-real-world-phishing-response-playbook,1.8115304991198906,344,0.001561173966516449,4.674846625766871,0.9349693251533742,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP951&Created+Date=this+year+to+second
Leveraging Amazon S3 as Google Cloud CDN Origin,gsp863-leveraging-amazon-s3-as-google-cloud-cdn-origin,1.690476811417978,371,0.0016837079697023332,4.068965517241379,0.8137931034482758,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP863&Created+Date=this+year+to+second
Google Workspace for Education: Challenge Lab,gsp362-workspace-for-education-challenge-lab,1.5931098827455483,250,0.0011345741035730008,4.209876543209877,0.8419753086419753,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP362&Created+Date=this+year+to+second
Using Cloud Error Reporting to Remediate Workload Issues on GKE,gsp939-using-cloud-error-reporting-to-remediate-workload-issues-on-gke,1.7734782417004404,211,0.0009575805434156126,4.487603305785124,0.8975206611570249,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP939&Created+Date=this+year+to+second
Securing a Cloud SQL for PostgreSQL Instance,gsp920-securing-a-cloud-sql-for-postgresql-instance,1.631708217629109,307,0.001393256999187645,4.4015748031496065,0.8803149606299213,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP920&Created+Date=this+year+to+second
API Gateway: Qwik Start,gsp872-api-gateway-qwik-start,1.654390769521724,19205,0.08715798263647792,4.08616393442623,0.8172327868852459,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP872&Created+Date=this+year+to+second
Creating Derived Tables Using LookML,gsp858-create-derived-tables-lookML,1.7921482055674636,3076,0.013959799770362201,4.515942028985507,0.9031884057971015,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP858&Created+Date=this+year+to+second
Creating dynamic SQL derived tables with LookML and Liquid,gsp932-answering-complex-questions-with-derived-tables-with-lookml,1.799925329879779,1201,0.005450493993564696,4.597374179431072,0.9194748358862144,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP932&Created+Date=this+year+to+second
Building and Deploying Machine Learning Solutions with Vertex AI: Challenge Lab,gsp354-building-machine-learning-solutions-with-vertex-ai,1.5194819596420943,2620,0.011890336605445048,3.787958115183246,0.7575916230366493,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP354&Created+Date=this+year+to+second
Enhancing User Interactivity in Looker with Liquid,gsp934-enhancing-user-activity-in-looker-with-liquid,1.774292599773146,1586,0.007197738113067117,4.4604743083003955,0.8920948616600791,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP934&Created+Date=this+year+to+second
Database and Multi-Cloud Assessment with StratoZone,gsp804-database-and-multi-cloud-assessment-with-stratozone,1.6881334302555595,419,0.0019015461975883494,4.681159420289855,0.9362318840579711,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP804&Created+Date=this+year+to+second
Answering Complex Questions Using Native Derived Tables with LookML,gsp935-answering-complex-questions-using-native-derived-tables-with-lookml,1.5276197949156387,1399,0.006349076683594512,3.856353591160221,0.7712707182320442,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP935&Created+Date=this+year+to+second
Identify Damaged Car Parts with Vertex AutoML Vision,gsp972-identify-damaged-car-parts-vertex-ai,1.6503063422499271,6045,0.02743400182439516,4.36436170212766,0.872872340425532,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP972&Created+Date=this+year+to+second
Transcoding HTTP/JSON API calls to gRPC through API Gateway,gsp881-transcoding-http-to-grpc-api-gateway,1.7856551757001458,4992,0.02265517570014568,4.44,0.8880000000000001,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP881&Created+Date=this+year+to+second
Cloud IDS: Qwik Start,gsp994-cloud-ids-qwik-start,1.8485947899905752,10377,0.04709390189110812,4.6325044404973355,0.9265008880994671,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP994&Created+Date=this+year+to+second
Dialogflow CX: Managing Environments,gsp929-managing-environments-with-df-cx,1.651117065833722,375,0.0017018611553595011,4.497076023391813,0.8994152046783626,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP929&Created+Date=this+year+to+second
App Dev: Setting up a Development Environment - Python,gsp183-app-dev-setting-up-a-development-environment-python,1.841255270231699,5607,0.02544622799493526,4.70404521118382,0.9408090422367639,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP183&Created+Date=this+year+to+second
Deploy and Manage Apigee X: Challenge Lab,gsp349-deploy-and-manage-apigee-x-challenge-lab,1.765838904092182,1409,0.006394459647737432,4.4222222222222225,0.8844444444444445,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP349&Created+Date=this+year+to+second
Autoscaling TensorFlow Model Deployments with TF Serving and Kubernetes,gsp777-autoscaling-tensorflow-model-deployments-with-tf-serving-and-kubernetes,1.8533379977146356,47832,0.2170757940884151,4.431311018131102,0.8862622036262204,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP777&Created+Date=this+year+to+second
Building a Document AI Pipeline with Google Cloud,gsp666-building-a-document-understanding-pipeline-with-google-cloud,1.391897138530517,4021,0.018248489881868144,3.7432432432432434,0.7486486486486487,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP666&Created+Date=this+year+to+second
Create Conversational AI agents with Dialogflow CX: Challenge Lab,gsp353-create-conversational-ai-agents-with-dialogflow-cx-challenge-lab,1.5352136731672286,389,0.0017653973051595892,3.9172413793103447,0.7834482758620689,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP353&Created+Date=this+year+to+second
Datadog: Getting started with the Helm Chart,gsp937-datadog-getting-started-with-the-helm-chart,1.7518562010525822,341,0.001547559077273573,4.3765432098765435,0.8753086419753087,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP937&Created+Date=this+year+to+second
Managing Threat Intelligence with Cortex XSOAR,gsp779-hands-on-cortex-xsoar-threat-intel-management,1.8210309090991605,127,0.0005763636446150844,4.7272727272727275,0.9454545454545455,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP779&Created+Date=this+year+to+second
Google Chat bot - Apps Script,gsp250-google-chat-bot-apps-script,1.693174302206691,1432,0.006498840465266148,4.683377308707124,0.9366754617414248,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP250&Created+Date=this+year+to+second
Secure and Rate Limit API calls with API Gateway: Challenge Lab,gsp350-api-gateway-challenge,1.8167109583342747,3739,0.0169686902930378,4.623711340206185,0.924742268041237,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP350&Created+Date=this+year+to+second
Migrate MySQL Data to Cloud SQL using Database Migration Service: Challenge Lab,gsp351-migrate-mysql-to-cloudsql-using-dms,1.5614934699513794,4178,0.01896100241891199,3.9626623376623376,0.7925324675324675,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP351&Created+Date=this+year+to+second
Dialogflow CX: Parameter Manipulation,gsp949-adv-features-DFCX,1.639664857488149,315,0.0014295633705019809,4.4411764705882355,0.8882352941176471,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP949&Created+Date=this+year+to+second
Exploring Data with Looker: Challenge Lab,gsp346-exploring-data-with-looker-challenge-lab,1.742287454512636,7457,0.03384207636137547,4.167226890756303,0.8334453781512605,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP346&Created+Date=this+year+to+second
Google Workspace Admin: Managing Google Meet,gsp687-workspace-admin-managing-meet,1.806207917477281,2279,0.010342777528171474,4.604325699745547,0.9208651399491095,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP687&Created+Date=this+year+to+second
Google Cloud Packet Mirroring with OpenSource IDS,gsp474-google-cloud-packet-mirroring-with-opensource-ids,1.5282522450567275,24693,0.11206415335811243,4.5809404584930755,0.9161880916986151,3,0.5,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP474&Created+Date=this+year+to+second
Optimize Costs for Google Kubernetes Engine: Challenge Lab,gsp343-optimize-costs-for-google-kubernetes-engine-challenge-lab,1.66259172647026,9497,0.04310020104653115,4.3474576271186445,0.8694915254237289,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP343&Created+Date=this+year+to+second
Migrating a Monolithic Website to Microservices on Google Kubernetes Engine,gsp699-migrating-a-monolithic-website-to-microservices-on-google-kubernetes-engine,1.9302724111056575,52334,0.23750720454555768,4.713826032800498,0.9427652065600997,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP699&Created+Date=this+year+to+second
Running Distributed TensorFlow using Vertex AI,gsp971-running-distributed-tensorflow-using-vertex-ai,1.563612870091083,7940,0.0360340735294785,4.512893982808023,0.9025787965616046,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP971&Created+Date=this+year+to+second
Protecting Data with NetApp Cloud Manager & Cloud Volumes ONTAP for Google Cloud,gsp876-protecting-data-with-netapp-cloud-manager,1.6703451758432766,4370,0.019832355330456054,4.5025641025641026,0.9005128205128206,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP876&Created+Date=this+year+to+second
Modularizing LookML Code with Extends,gsp936-modularizing-lookml-code-with-extends,1.7967095307769934,1071,0.0048605154597067355,4.584245076586433,0.9168490153172867,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP936&Created+Date=this+year+to+second
Getting Started with Liquid to Customize the Looker User Experience,gsp933-getting-started-with-liquid-to-customize-the-user-experience,1.7971341725978198,3257,0.014781231421349053,4.536764705882353,0.9073529411764707,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP933&Created+Date=this+year+to+second
Publishing APIs with Apigee X,gsp843-publishing-apis-with-apigee-x,1.598802522719548,316,0.001434101666916273,4.2368421052631575,0.8473684210526315,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP843&Created+Date=this+year+to+second
Detecting Attacks with Cloud IDS then Block with Cortex XSOAR,gsp993-detect-attacks-with-cloud-ids-and-block-them-with-cortex-xsoar-by-palo-alto-networks,1.5902973163741023,1446,0.006562376615066237,4.168674698795181,0.8337349397590362,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP993&Created+Date=this+year+to+second
Securing Web Applications with Web Security Scanner,gsp974-securing-web-applications-with-web-security-scanner,1.7252088102419705,11365,0.051577738748428616,4.618155357467709,0.9236310714935418,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP974&Created+Date=this+year+to+second
Dialogflow CX: Contextual Intents,gsp986-contextual-intents-DFCX,1.6965304425340606,363,0.001647401598387997,4.099415204678363,0.8198830409356725,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP986&Created+Date=this+year+to+second
Protecting Endpoints with reCAPTCHA Enterprise,gsp964-protecting-endpoints-with-reCAPTCHA-enterprise,1.7799997407733454,1474,0.006689448914666413,4.491551459293395,0.8983102918586789,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP964&Created+Date=this+year+to+second
Identifying and Resolving Application Latency for Site Reliability Engineers,gsp976-identifying-and-resolving-application-latencies-using-cloud-operations,1.7903452315312558,892,0.004048160401548467,4.556485355648536,0.9112970711297071,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP976&Created+Date=this+year+to+second
Looker Developer - Qwik Start,gsp891-looker-developer-qwik-start,1.6924125569396131,5615,0.025482534366249598,4.584650112866817,0.9169300225733634,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP891&Created+Date=this+year+to+second
Deploy a BigQuery ML Customer Churn Classifier to Vertex AI for Online Predictions,gsp944-vertex-ai-bqml,1.6412003461452382,3592,0.016301560720136873,4.374493927125506,0.8748987854251012,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP944&Created+Date=this+year+to+second
Caching and Datagroups with LookML,gsp893-caching-and-datagroups-with-lookml,1.7698224917014862,2261,0.01026108819271422,4.422807017543859,0.8845614035087719,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP893&Created+Date=this+year+to+second
Dialogflow CX: Enable IVR Features for your Voice Agent,gsp967-dialogflow-cx-enable-ivr-features-for-your-voice-agent,1.6693081359424384,4130,0.018743164191025972,4.502824858757062,0.9005649717514125,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP967&Created+Date=this+year+to+second
Using NAT for Apigee X Backend Services,gsp907-using-nat-for-apigee-x-backend-services,1.6584923844144528,822,0.0037304796525480266,4.523809523809524,0.9047619047619048,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP907&Created+Date=this+year+to+second
Streaming HL7 to FHIR Data with Healthcare API,gsp894-streaming-hl7-to-fhir-data-with-healthcare-api,1.2133069189037555,596,0.002704824662918034,4.178010471204188,0.8356020942408376,4,0.375,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP894&Created+Date=this+year+to+second
Provisioning an Apigee X Evaluation Organization,gsp904-provisioning-an-apigee-x-evaluation-organization,1.7282209670872877,2200,0.009984252111442406,4.216183574879227,0.8432367149758454,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP904&Created+Date=this+year+to+second
Omnibond: Creating an HPC Environment in Google Cloud with CloudyCluster,gsp862-creating-hpc-environment-in-google-cloud-with-cloudycluster,1.828932476149137,4041,0.018339255810153984,4.677966101694915,0.9355932203389831,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP862&Created+Date=this+year+to+second
App Dev - Deploying the Application into Kubernetes Engine - Java,gsp171-app-dev-deploying-the-application-into-kubernetes-engine-java,1.7413081662313858,1673,0.007592569901110521,4.293577981651376,0.8587155963302753,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP171&Created+Date=this+year+to+second
Google AppSheet: Getting Started,gsp883-appsheet-qwikstart,1.6567355673049704,25378,0.11517288640190246,4.58281340451534,0.916562680903068,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP883&Created+Date=this+year+to+second
Vertex Pipelines: Qwik Start,gsp965-vertex-pipelines-qwik-start,1.7653301357341133,2652,0.012035562090702391,4.391472868217054,0.8782945736434108,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP965&Created+Date=this+year+to+second
BigQuery Soccer Data Analysis ,gsp849-bigquery-data-analysis,1.828676711518383,1199,0.0054414174007361114,4.741176470588235,0.9482352941176471,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP849&Created+Date=this+year+to+second
Cloud Logging on Kubernetes Engine,gsp483-cloud-logging-on-GKE,1.4260145148321852,5402,0.024515877230005402,4.5074931880108995,0.9014986376021799,3,0.5,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP483&Created+Date=this+year+to+second
Improving Network Performance II,gsp046-improving-network-performance-ii,1.7584916538143835,1383,0.00627646394096584,4.386075949367089,0.8772151898734177,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP046&Created+Date=this+year+to+second
BigQuery Soccer Data Analytical Insight,gsp850-bigquery-data-insight,1.823031149059609,1169,0.005305268508307351,4.713629402756508,0.9427258805513017,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP850&Created+Date=this+year+to+second
Filtering Explores with LookML,gsp892-filtering-explores-with-lookml,1.8236291300584515,2538,0.011518196299473104,4.685554668794892,0.9371109337589785,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP892&Created+Date=this+year+to+second
Managing Cloud Run gRPC Services with API Gateway,gsp875-managing-cloud-run-grpc-services-with-api-gateway,1.6461805572010015,741,0.0033628776429903743,4.464088397790055,0.8928176795580111,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP875&Created+Date=this+year+to+second
GKE Workload Optimization,gsp769-application-optimization-for-gke,1.8007750473428112,4308,0.01955098095276995,4.531120331950207,0.9062240663900415,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP769&Created+Date=this+year+to+second
Create and Test a Document AI Processor,gsp924-create-a-procurement-document-parser,1.687231131955882,707,0.003208575564904446,4.045112781954887,0.8090225563909774,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP924&Created+Date=this+year+to+second
Managing a GKE Multi-tenant Cluster with Namespaces,gsp766-managing-a-gke-multi-tenant-cluster-with-namespaces,1.4540066338540267,3628,0.016464939391051387,4.062708472314877,0.8125416944629753,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP766&Created+Date=this+year+to+second
Distributed Multi-worker TensorFlow Training on Kubernetes,gsp775-distributed-multi-worker-tensorflow-training-on-kubernetes,1.4537778108172819,9904,0.044947287687148,3.91915261565067,0.783830523130134,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP775&Created+Date=this+year+to+second
Creating Measures and Dimensions Using LookML,gsp890-creating-dimensions-and-measures-using-lookml,1.8227547639510955,3439,0.015607201368750198,4.660737812911726,0.9321475625823451,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP890&Created+Date=this+year+to+second
Managing Google Classroom,gsp981-workspace-for-edu-managing-google-classroom,1.8248389079322789,247,0.0011209592143301248,4.743589743589744,0.9487179487179487,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP981&Created+Date=this+year+to+second
Getting Started with BigQuery GIS for Data Analysts,gsp866-getting-started-with-bigquery-gis,1.6294997355519478,438,0.0019877738294598974,4.3875598086124405,0.8775119617224881,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP866&Created+Date=this+year+to+second
Process Documents with Python Using the Document AI API,gsp925-process-procurement-documents-asynchronously,1.7157488189083583,165,0.0007488189083581805,4.2,0.8400000000000001,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP925&Created+Date=this+year+to+second
Teaching with Google Classroom,gsp982-workspace-for-edu-teaching-with-google-classroom,1.8084303507649298,205,0.0009303507649298606,4.6625,0.9324999999999999,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP982&Created+Date=this+year+to+second
Block.one: Getting Started with Smart Contracts,gsp874-block-one-getting-started-with-smart-contracts,1.8149599148997766,687,0.003117809636618606,4.684210526315789,0.9368421052631579,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP874&Created+Date=this+year+to+second
Block.one: Getting Started with The EOSIO Blockchain,gsp873-block-one-getting-started-with-the-eosio-blockchain-and-smart-contracts,1.8479532042148028,10671,0.048428161036909965,4.622625215889465,0.924525043177893,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP873&Created+Date=this+year+to+second
Datastore: Qwik Start,gsp131-datastore-qwik-start,1.8418622605167279,7105,0.03224459602354468,4.673088322465916,0.9346176644931832,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP131&Created+Date=this+year+to+second
Datastream MySQL to BigQuery,gsp840-datastream-mysql-to-bigquery,1.4530828385717494,3928,0.01782642831533899,4.051282051282051,0.8102564102564103,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP840&Created+Date=this+year+to+second
Securing Cloud Applications with Identity Aware Proxy (IAP) using Zero-Trust,gsp946-beyondcorp-enterprise,1.8192716468854633,2099,0.009525884173598915,4.673728813559322,0.9347457627118644,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP946&Created+Date=this+year+to+second
Stream Processing with Cloud Pub/Sub and Dataflow: Qwik Start,gsp903-stream-processing-with-dataflow,1.5662132311404524,1339,0.0060767788987369925,4.050682261208577,0.8101364522417154,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP903&Created+Date=this+year+to+second
Material Components for Flutter Basics,gsp887-material-components-for-flutter-basics,1.7740953466711196,924,0.004193385886805811,4.474509803921569,0.8949019607843137,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP887&Created+Date=this+year+to+second
Protecting APIs with Apigee X and Cloud Armor,gsp909-protecting-apis-on-apigee-x-with-cloud-armor,1.7650992937998207,1157,0.005250808951335848,4.424242424242424,0.8848484848484848,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP909&Created+Date=this+year+to+second
Vertex AI: Qwik Start,gsp917-vertex-ai-qwikstart,1.6853796623449178,10537,0.04782002931739484,4.437798165137615,0.8875596330275229,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP917&Created+Date=this+year+to+second
Loading Your Own Data into BigQuery,gsp865-loading-data-into-bq,1.803598753866949,4115,0.018675089744811593,4.549618320610687,0.9099236641221374,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP865&Created+Date=this+year+to+second
Provision Services with Google Cloud Marketplace,gsp003-provision-services-with-gcp-marketplace,1.8137872999317746,2929,0.013292670197461278,4.627473148671566,0.9254946297343132,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP003&Created+Date=this+year+to+second
Cloud Filestore: Qwik Start,gsp244-cloud-filestore-qwik-start,1.8131300837552469,546,0.0024779098422034337,4.678260869565217,0.9356521739130435,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP244&Created+Date=this+year+to+second
BigQuery Machine Learning using Soccer Data,gsp851-bigquery-data-ml,1.8373050732767335,858,0.0038938583234625385,4.792056074766355,0.9584112149532711,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP851&Created+Date=this+year+to+second
Learning TensorFlow: the Hello World of Machine Learning,gsp637-learning-tensorflow-the-hello-world-of-machine-learning,1.8718010550618198,16505,0.0749045823178895,4.609482363719652,0.9218964727439303,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP637&Created+Date=this+year+to+second
Using Ruby on Rails with Cloud SQL for PostgreSQL on Cloud Run,gsp943-using-ruby-on-rails-with-cloud-sql-for-postgresql-on-cloud-run,1.0564845013712645,2868,0.013015834116189465,3.967343336275375,0.793468667255075,5,0.25,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP943&Created+Date=this+year+to+second
Build a BigQuery Processing Pipeline with Events for Cloud Run for Anthos,gsp760-build-a-bigquery-processing-pipeline-with-events-for-cloud-run-for-anthos,1.5221819286333438,166,0.0007533572047724725,3.857142857142857,0.7714285714285715,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP760&Created+Date=this+year+to+second
Apigee API Security,gsp868-apigee-api-security,1.4932861696849922,1130,0.005128274948149963,3.6907894736842106,0.7381578947368421,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP868&Created+Date=this+year+to+second
Managed Service for Microsoft Active Directory,gsp847-create-domain-managed-service,1.8235401627672854,8078,0.0366603584346508,4.559399021663173,0.9118798043326345,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP847&Created+Date=this+year+to+second
Introduction to git and GitHub,GSP165-intro-to-git-and-github,1.6241448649639407,1369,0.006212927791165752,3.7146596858638743,0.7429319371727748,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP165&Created+Date=this+year+to+second
Deploy a Hugo Website with Cloud Build and Firebase Pipeline,gsp747-hugo-website-with-cloud-build-and-firebase,1.5522919905540478,6859,0.03112817510562885,4.480819077242094,0.8961638154484188,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP747&Created+Date=this+year+to+second
Improving Network Performance I,gsp045-improving-network-performance-i,1.7980805780174085,1343,0.00609493208439416,4.5849282296650715,0.9169856459330143,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP045&Created+Date=this+year+to+second
Looker Data Explorer - Qwik Start,gsp718-analyzing-visualizing-data-looker-qwik-start,1.936878445021701,29148,0.1322822638837833,4.647980905689589,0.9295961811379178,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP718&Created+Date=this+year+to+second
Dynamic VPN Gateways - Cloud Routers,gsp218-dynamic-vpn-gateway-cloud-routers,1.5918206283725216,646,0.002931739483632634,4.194444444444445,0.8388888888888889,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP218&Created+Date=this+year+to+second
Google Assistant: Build a Youtube Entertainment App,gsp487-google-assistant-build-a-youtube-entertainment-app,1.8410951560013373,8110,0.036805583919908146,4.646447860407146,0.9292895720814291,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP487&Created+Date=this+year+to+second
Getting Started with Splunk Cloud GDI on Google Cloud,gsp947-getting-start-with-splunk-cloud-gdi-on-google-cloud,1.6704823886630489,1324,0.006008704452522612,3.9473684210526314,0.7894736842105263,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP947&Created+Date=this+year+to+second
Adding an Apigee X Environment and Group,gsp906-adding-an-apigee-x-environment-and-group,1.769532131711789,1235,0.005604796071650623,4.444636678200692,0.8889273356401384,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP906&Created+Date=this+year+to+second
Migrate for Anthos: Windows,gsp816-migrate-for-anthos-windows,1.4352347074247576,1306,0.005927015117065356,4.021538461538461,0.8043076923076923,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP816&Created+Date=this+year+to+second
Building a High-throughput VPN,gsp062-building-high-throughput-vpn,1.6865570646392227,2020,0.009167358756869847,4.6369485294117645,0.9273897058823529,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP062&Created+Date=this+year+to+second
Getting Started with Blockchain on GCP using Hyperledger Fabric and Composer,gsp420-getting-started-hyperledger-composer,1.857700748711348,13785,0.06256041607101526,4.600701663201663,0.9201403326403327,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP420&Created+Date=this+year+to+second
Cloud SQL for PostgreSQL: Qwik Start,gsp152-cloud-sql-for-postgresql-qwik-start,1.795975824495001,1684,0.007642491161667733,4.566666666666666,0.9133333333333333,0,0.875,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP152&Created+Date=this+year+to+second
Google Workspace for Education: Getting Started,gsp978-workspace-for-education-getting-started,1.4263067891045649,720,0.003267573418290242,3.9901960784313726,0.7980392156862746,2,0.625,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP978&Created+Date=this+year+to+second
Install and Use Cloud Tools for PowerShell,gsp033-install-and-use-cloud-tools-for-powershell,1.553754754419985,496,0.0022509950214888337,4.007518796992481,0.8015037593984962,1,0.75,https://qwiklabs.looker.com/dashboards/1227?Slug+Tag=GSP033&Created+Date=this+year+to+second
